keyids,motion path,annotations
4593,datasets/motions/flag_subset_guoh3dfeats/M003P006A031R003.npy,Half Roll Back
4594,datasets/motions/flag_subset_guoh3dfeats/M003P006A032R001.npy,Kneeling Right-side Torso Twist
4595,datasets/motions/flag_subset_guoh3dfeats/M003P006A032R002.npy,Kneeling Right-side Torso Twist
4596,datasets/motions/flag_subset_guoh3dfeats/M003P006A032R003.npy,Kneeling Right-side Torso Twist
4597,datasets/motions/flag_subset_guoh3dfeats/M003P006A033R001.npy,Left-side Knee Raise And Abdominal Muscles Contract
4598,datasets/motions/flag_subset_guoh3dfeats/M003P006A033R002.npy,Left-side Knee Raise And Abdominal Muscles Contract
4599,datasets/motions/flag_subset_guoh3dfeats/M003P006A033R003.npy,Left-side Knee Raise And Abdominal Muscles Contract
4600,datasets/motions/flag_subset_guoh3dfeats/M003P006A034R001.npy,Kneeling Right Leg Backward Stretch
4601,datasets/motions/flag_subset_guoh3dfeats/M003P006A034R002.npy,Kneeling Right Leg Backward Stretch
4602,datasets/motions/flag_subset_guoh3dfeats/M003P006A034R003.npy,Kneeling Right Leg Backward Stretch
4603,datasets/motions/flag_subset_guoh3dfeats/M003P006A035R001.npy,Kneeling Right Arm Raise
4604,datasets/motions/flag_subset_guoh3dfeats/M003P006A035R002.npy,Kneeling Right Arm Raise
4605,datasets/motions/flag_subset_guoh3dfeats/M003P006A035R003.npy,Kneeling Right Arm Raise
4606,datasets/motions/flag_subset_guoh3dfeats/M003P006A036R001.npy,Shoulder Bridge
4607,datasets/motions/flag_subset_guoh3dfeats/M003P006A036R002.npy,Shoulder Bridge
4608,datasets/motions/flag_subset_guoh3dfeats/M003P006A036R003.npy,Shoulder Bridge
4609,datasets/motions/flag_subset_guoh3dfeats/M003P006A037R001.npy,Prone Press-ups
4610,datasets/motions/flag_subset_guoh3dfeats/M003P006A037R002.npy,Prone Press-ups
4611,datasets/motions/flag_subset_guoh3dfeats/M003P006A037R003.npy,Prone Press-ups
4612,datasets/motions/flag_subset_guoh3dfeats/M003P006A038R001.npy,Bent-over Torso Rotation
4613,datasets/motions/flag_subset_guoh3dfeats/M003P006A038R002.npy,Bent-over Torso Rotation
4614,datasets/motions/flag_subset_guoh3dfeats/M003P006A038R003.npy,Bent-over Torso Rotation
4615,datasets/motions/flag_subset_guoh3dfeats/M003P006A039R001.npy,Lying Arm Pull
4616,datasets/motions/flag_subset_guoh3dfeats/M003P006A039R002.npy,Lying Arm Pull
4617,datasets/motions/flag_subset_guoh3dfeats/M003P006A039R003.npy,Lying Arm Pull
4618,datasets/motions/flag_subset_guoh3dfeats/M003P006A040R001.npy,Prone Press Up With Torso Rotation
4619,datasets/motions/flag_subset_guoh3dfeats/M003P006A040R002.npy,Prone Press Up With Torso Rotation
4620,datasets/motions/flag_subset_guoh3dfeats/M003P006A040R003.npy,Prone Press Up With Torso Rotation
4621,datasets/motions/flag_subset_guoh3dfeats/M003P006A041R001.npy,Breaststroke Push-ups
4622,datasets/motions/flag_subset_guoh3dfeats/M003P006A041R002.npy,Breaststroke Push-ups
4623,datasets/motions/flag_subset_guoh3dfeats/M003P006A041R003.npy,Breaststroke Push-ups
4624,datasets/motions/flag_subset_guoh3dfeats/M003P006A042R001.npy,Sit-ups
4625,datasets/motions/flag_subset_guoh3dfeats/M003P006A042R002.npy,Sit-ups
4626,datasets/motions/flag_subset_guoh3dfeats/M003P006A042R003.npy,Sit-ups
4627,datasets/motions/flag_subset_guoh3dfeats/M003P006A043R001.npy,Side-lying Left Leg Forward Raise
4628,datasets/motions/flag_subset_guoh3dfeats/M003P006A043R002.npy,Side-lying Left Leg Forward Raise
4629,datasets/motions/flag_subset_guoh3dfeats/M003P006A043R003.npy,Side-lying Left Leg Forward Raise
4630,datasets/motions/flag_subset_guoh3dfeats/M003P006A044R001.npy,Right Leg Reverse Lunge
4631,datasets/motions/flag_subset_guoh3dfeats/M003P006A044R002.npy,Right Leg Reverse Lunge
4632,datasets/motions/flag_subset_guoh3dfeats/M003P006A044R003.npy,Right Leg Reverse Lunge
4633,datasets/motions/flag_subset_guoh3dfeats/M003P006A045R001.npy,Kneeling Left Knee Lift
4634,datasets/motions/flag_subset_guoh3dfeats/M003P006A045R002.npy,Kneeling Left Knee Lift
4635,datasets/motions/flag_subset_guoh3dfeats/M003P006A045R003.npy,Kneeling Left Knee Lift
4636,datasets/motions/flag_subset_guoh3dfeats/M003P006A046R001.npy,Alternate Reverse Lunge
4637,datasets/motions/flag_subset_guoh3dfeats/M003P006A046R002.npy,Alternate Reverse Lunge
4638,datasets/motions/flag_subset_guoh3dfeats/M003P006A046R003.npy,Alternate Reverse Lunge
4639,datasets/motions/flag_subset_guoh3dfeats/M003P006A047R001.npy,Side-lying Right Leg Backward Kick
4640,datasets/motions/flag_subset_guoh3dfeats/M003P006A047R002.npy,Side-lying Right Leg Backward Kick
4641,datasets/motions/flag_subset_guoh3dfeats/M003P006A047R003.npy,Side-lying Right Leg Backward Kick
4642,datasets/motions/flag_subset_guoh3dfeats/M003P006A048R001.npy,Left Leg Lunge With Knee Lift
4643,datasets/motions/flag_subset_guoh3dfeats/M003P006A048R002.npy,Left Leg Lunge With Knee Lift
4644,datasets/motions/flag_subset_guoh3dfeats/M003P006A048R003.npy,Left Leg Lunge With Knee Lift
4645,datasets/motions/flag_subset_guoh3dfeats/M003P006A049R001.npy,Sumo Squat
4646,datasets/motions/flag_subset_guoh3dfeats/M003P006A049R002.npy,Sumo Squat
4647,datasets/motions/flag_subset_guoh3dfeats/M003P006A049R003.npy,Sumo Squat
4648,datasets/motions/flag_subset_guoh3dfeats/M003P006A050R001.npy,Straight Leg Calf Raise
4649,datasets/motions/flag_subset_guoh3dfeats/M003P006A050R002.npy,Straight Leg Calf Raise
4650,datasets/motions/flag_subset_guoh3dfeats/M003P006A050R003.npy,Straight Leg Calf Raise
4651,datasets/motions/flag_subset_guoh3dfeats/M003P006A051R001.npy,Squat Jump
4652,datasets/motions/flag_subset_guoh3dfeats/M003P006A051R002.npy,Squat Jump
4653,datasets/motions/flag_subset_guoh3dfeats/M003P006A051R003.npy,Squat Jump
4654,datasets/motions/flag_subset_guoh3dfeats/M003P006A052R001.npy,Squat With Alternate Knee Lift
4655,datasets/motions/flag_subset_guoh3dfeats/M003P006A052R002.npy,Squat With Alternate Knee Lift
4656,datasets/motions/flag_subset_guoh3dfeats/M003P006A052R003.npy,Squat With Alternate Knee Lift
4657,datasets/motions/flag_subset_guoh3dfeats/M003P006A053R001.npy,Standing Alternate Butt Kick
4658,datasets/motions/flag_subset_guoh3dfeats/M003P006A053R002.npy,Standing Alternate Butt Kick
4659,datasets/motions/flag_subset_guoh3dfeats/M003P006A053R003.npy,Standing Alternate Butt Kick
4660,datasets/motions/flag_subset_guoh3dfeats/M003P006A054R001.npy,Knee Warm-up
4661,datasets/motions/flag_subset_guoh3dfeats/M003P006A054R002.npy,Knee Warm-up
4662,datasets/motions/flag_subset_guoh3dfeats/M003P006A054R003.npy,Knee Warm-up
4663,datasets/motions/flag_subset_guoh3dfeats/M003P006A055R001.npy,Butt Kicks
4664,datasets/motions/flag_subset_guoh3dfeats/M003P006A055R002.npy,Butt Kicks
4665,datasets/motions/flag_subset_guoh3dfeats/M003P006A055R003.npy,Butt Kicks
4666,datasets/motions/flag_subset_guoh3dfeats/M003P006A056R001.npy,Jump Left and Right
4667,datasets/motions/flag_subset_guoh3dfeats/M003P006A056R002.npy,Jump Left and Right
4668,datasets/motions/flag_subset_guoh3dfeats/M003P006A056R003.npy,Jump Left and Right
4669,datasets/motions/flag_subset_guoh3dfeats/M003P006A057R001.npy,Jumping Jacks
4670,datasets/motions/flag_subset_guoh3dfeats/M003P006A057R002.npy,Jumping Jacks
4671,datasets/motions/flag_subset_guoh3dfeats/M003P006A057R003.npy,Jumping Jacks
4672,datasets/motions/flag_subset_guoh3dfeats/M003P006A058R001.npy,High Knee
4673,datasets/motions/flag_subset_guoh3dfeats/M003P006A058R002.npy,High Knee
4674,datasets/motions/flag_subset_guoh3dfeats/M003P006A058R003.npy,High Knee
4675,datasets/motions/flag_subset_guoh3dfeats/M003P006A059R001.npy,Clap Jacks
4676,datasets/motions/flag_subset_guoh3dfeats/M003P006A059R002.npy,Clap Jacks
4677,datasets/motions/flag_subset_guoh3dfeats/M003P006A059R003.npy,Clap Jacks
4678,datasets/motions/flag_subset_guoh3dfeats/M003P006A060R001.npy,Run In Place With Arm Swing
4679,datasets/motions/flag_subset_guoh3dfeats/M003P006A060R002.npy,Run In Place With Arm Swing
4680,datasets/motions/flag_subset_guoh3dfeats/M003P006A060R003.npy,Run In Place With Arm Swing
4681,datasets/motions/flag_subset_guoh3dfeats/M003P007A001R001.npy,Svend Press
4682,datasets/motions/flag_subset_guoh3dfeats/M003P007A001R002.npy,Svend Press
4683,datasets/motions/flag_subset_guoh3dfeats/M003P007A001R003.npy,Svend Press
4684,datasets/motions/flag_subset_guoh3dfeats/M003P007A002R001.npy,Kneeling Push-ups
4685,datasets/motions/flag_subset_guoh3dfeats/M003P007A002R002.npy,Kneeling Push-ups
4686,datasets/motions/flag_subset_guoh3dfeats/M003P007A002R003.npy,Kneeling Push-ups
4687,datasets/motions/flag_subset_guoh3dfeats/M003P007A003R001.npy,Standing Straight-arm Chest Press With Resistance Band
4688,datasets/motions/flag_subset_guoh3dfeats/M003P007A003R002.npy,Standing Straight-arm Chest Press With Resistance Band
4689,datasets/motions/flag_subset_guoh3dfeats/M003P007A003R003.npy,Standing Straight-arm Chest Press With Resistance Band
4690,datasets/motions/flag_subset_guoh3dfeats/M003P007A004R001.npy,Small Dumbbell Floor Flies
4691,datasets/motions/flag_subset_guoh3dfeats/M003P007A004R002.npy,Small Dumbbell Floor Flies
4692,datasets/motions/flag_subset_guoh3dfeats/M003P007A004R003.npy,Small Dumbbell Floor Flies
4693,datasets/motions/flag_subset_guoh3dfeats/M003P007A005R001.npy,Chest Fly
4694,datasets/motions/flag_subset_guoh3dfeats/M003P007A005R002.npy,Chest Fly
4695,datasets/motions/flag_subset_guoh3dfeats/M003P007A005R003.npy,Chest Fly
4696,datasets/motions/flag_subset_guoh3dfeats/M003P007A006R001.npy,Push-ups
4697,datasets/motions/flag_subset_guoh3dfeats/M003P007A006R002.npy,Push-ups
4698,datasets/motions/flag_subset_guoh3dfeats/M003P007A006R003.npy,Push-ups
4699,datasets/motions/flag_subset_guoh3dfeats/M003P007A007R001.npy,Bent-over W-shape Stretch
4700,datasets/motions/flag_subset_guoh3dfeats/M003P007A007R002.npy,Bent-over W-shape Stretch
4701,datasets/motions/flag_subset_guoh3dfeats/M003P007A007R003.npy,Bent-over W-shape Stretch
4702,datasets/motions/flag_subset_guoh3dfeats/M003P007A008R001.npy,Bent-over Y-shape Stretch
4703,datasets/motions/flag_subset_guoh3dfeats/M003P007A008R002.npy,Bent-over Y-shape Stretch
4704,datasets/motions/flag_subset_guoh3dfeats/M003P007A008R003.npy,Bent-over Y-shape Stretch
4705,datasets/motions/flag_subset_guoh3dfeats/M003P007A009R001.npy,Bent-over A-shape Stretch
4706,datasets/motions/flag_subset_guoh3dfeats/M003P007A009R002.npy,Bent-over A-shape Stretch
4707,datasets/motions/flag_subset_guoh3dfeats/M003P007A009R003.npy,Bent-over A-shape Stretch
4708,datasets/motions/flag_subset_guoh3dfeats/M003P007A010R001.npy,Squat With Arm Lift
4709,datasets/motions/flag_subset_guoh3dfeats/M003P007A010R002.npy,Squat With Arm Lift
4710,datasets/motions/flag_subset_guoh3dfeats/M003P007A010R003.npy,Squat With Arm Lift
4711,datasets/motions/flag_subset_guoh3dfeats/M003P007A011R001.npy,Breaststroke Arm Pull
4712,datasets/motions/flag_subset_guoh3dfeats/M003P007A011R002.npy,Breaststroke Arm Pull
4713,datasets/motions/flag_subset_guoh3dfeats/M003P007A011R003.npy,Breaststroke Arm Pull
4714,datasets/motions/flag_subset_guoh3dfeats/M003P007A012R001.npy,Prone Y-shape Stretch
4715,datasets/motions/flag_subset_guoh3dfeats/M003P007A012R002.npy,Prone Y-shape Stretch
4716,datasets/motions/flag_subset_guoh3dfeats/M003P007A012R003.npy,Prone Y-shape Stretch
4717,datasets/motions/flag_subset_guoh3dfeats/M003P007A013R001.npy,Lateral Raise Forward Circles
4718,datasets/motions/flag_subset_guoh3dfeats/M003P007A013R002.npy,Lateral Raise Forward Circles
4719,datasets/motions/flag_subset_guoh3dfeats/M003P007A013R003.npy,Lateral Raise Forward Circles
4720,datasets/motions/flag_subset_guoh3dfeats/M003P007A014R001.npy,Lateral Raise Backward Circles
4721,datasets/motions/flag_subset_guoh3dfeats/M003P007A014R002.npy,Lateral Raise Backward Circles
4722,datasets/motions/flag_subset_guoh3dfeats/M003P007A014R003.npy,Lateral Raise Backward Circles
4723,datasets/motions/flag_subset_guoh3dfeats/M003P007A015R001.npy,Lying Shoulder Joint Upward Round
4724,datasets/motions/flag_subset_guoh3dfeats/M003P007A015R002.npy,Lying Shoulder Joint Upward Round
4725,datasets/motions/flag_subset_guoh3dfeats/M003P007A015R003.npy,Lying Shoulder Joint Upward Round
4726,datasets/motions/flag_subset_guoh3dfeats/M003P007A016R001.npy,Lying Shoulder Joint Downward Round
4727,datasets/motions/flag_subset_guoh3dfeats/M003P007A016R002.npy,Lying Shoulder Joint Downward Round
4728,datasets/motions/flag_subset_guoh3dfeats/M003P007A016R003.npy,Lying Shoulder Joint Downward Round
4729,datasets/motions/flag_subset_guoh3dfeats/M003P007A017R001.npy,Bare-handed Full Lateral Raise
4730,datasets/motions/flag_subset_guoh3dfeats/M003P007A017R002.npy,Bare-handed Full Lateral Raise
4731,datasets/motions/flag_subset_guoh3dfeats/M003P007A017R003.npy,Bare-handed Full Lateral Raise
4732,datasets/motions/flag_subset_guoh3dfeats/M003P007A018R001.npy,Bare-handed Cuban Press
4733,datasets/motions/flag_subset_guoh3dfeats/M003P007A018R002.npy,Bare-handed Cuban Press
4734,datasets/motions/flag_subset_guoh3dfeats/M003P007A018R003.npy,Bare-handed Cuban Press
4735,datasets/motions/flag_subset_guoh3dfeats/M003P007A019R001.npy,Fortune Cat
4736,datasets/motions/flag_subset_guoh3dfeats/M003P007A019R002.npy,Fortune Cat
4737,datasets/motions/flag_subset_guoh3dfeats/M003P007A019R003.npy,Fortune Cat
4738,datasets/motions/flag_subset_guoh3dfeats/M003P007A020R001.npy,Dumbbell Curls
4739,datasets/motions/flag_subset_guoh3dfeats/M003P007A020R002.npy,Dumbbell Curls
4740,datasets/motions/flag_subset_guoh3dfeats/M003P007A020R003.npy,Dumbbell Curls
4741,datasets/motions/flag_subset_guoh3dfeats/M003P007A021R001.npy,Alternate Dumbbell Curls
4742,datasets/motions/flag_subset_guoh3dfeats/M003P007A021R002.npy,Alternate Dumbbell Curls
4743,datasets/motions/flag_subset_guoh3dfeats/M003P007A021R003.npy,Alternate Dumbbell Curls
4744,datasets/motions/flag_subset_guoh3dfeats/M003P007A022R001.npy,Right-side Kettlebell Bent-over Row
4745,datasets/motions/flag_subset_guoh3dfeats/M003P007A022R002.npy,Right-side Kettlebell Bent-over Row
4746,datasets/motions/flag_subset_guoh3dfeats/M003P007A022R003.npy,Right-side Kettlebell Bent-over Row
4747,datasets/motions/flag_subset_guoh3dfeats/M003P007A023R001.npy,Wrist Joint Warm-up
4748,datasets/motions/flag_subset_guoh3dfeats/M003P007A023R002.npy,Wrist Joint Warm-up
4749,datasets/motions/flag_subset_guoh3dfeats/M003P007A023R003.npy,Wrist Joint Warm-up
4750,datasets/motions/flag_subset_guoh3dfeats/M003P007A024R001.npy,Right-side Bent-over Tricep Extension With Resistance Band
4751,datasets/motions/flag_subset_guoh3dfeats/M003P007A024R002.npy,Right-side Bent-over Tricep Extension With Resistance Band
4752,datasets/motions/flag_subset_guoh3dfeats/M003P007A024R003.npy,Right-side Bent-over Tricep Extension With Resistance Band
4753,datasets/motions/flag_subset_guoh3dfeats/M003P007A025R001.npy,Bent-over Dumbbell Tricep Extension
4754,datasets/motions/flag_subset_guoh3dfeats/M003P007A025R002.npy,Bent-over Dumbbell Tricep Extension
4755,datasets/motions/flag_subset_guoh3dfeats/M003P007A025R003.npy,Bent-over Dumbbell Tricep Extension
4756,datasets/motions/flag_subset_guoh3dfeats/M003P007A026R001.npy,Nod And Raise Head
4757,datasets/motions/flag_subset_guoh3dfeats/M003P007A026R002.npy,Nod And Raise Head
4758,datasets/motions/flag_subset_guoh3dfeats/M003P007A026R003.npy,Nod And Raise Head
4759,datasets/motions/flag_subset_guoh3dfeats/M003P007A027R001.npy,Two-way Head Turn
4760,datasets/motions/flag_subset_guoh3dfeats/M003P007A027R002.npy,Two-way Head Turn
4761,datasets/motions/flag_subset_guoh3dfeats/M003P007A027R003.npy,Two-way Head Turn
4762,datasets/motions/flag_subset_guoh3dfeats/M003P007A028R001.npy,Shrug And Sink The Shoulders
4763,datasets/motions/flag_subset_guoh3dfeats/M003P007A028R002.npy,Shrug And Sink The Shoulders
4764,datasets/motions/flag_subset_guoh3dfeats/M003P007A028R003.npy,Shrug And Sink The Shoulders
4765,datasets/motions/flag_subset_guoh3dfeats/M003P007A029R001.npy,Four-way Nod Head
4766,datasets/motions/flag_subset_guoh3dfeats/M003P007A029R002.npy,Four-way Nod Head
4767,datasets/motions/flag_subset_guoh3dfeats/M003P007A029R003.npy,Four-way Nod Head
4768,datasets/motions/flag_subset_guoh3dfeats/M003P007A030R001.npy,Lying Alternate Upper-half Leg Raise
4769,datasets/motions/flag_subset_guoh3dfeats/M003P007A030R002.npy,Lying Alternate Upper-half Leg Raise
4770,datasets/motions/flag_subset_guoh3dfeats/M003P007A030R003.npy,Lying Alternate Upper-half Leg Raise
4771,datasets/motions/flag_subset_guoh3dfeats/M003P007A031R001.npy,Half Roll Back
4772,datasets/motions/flag_subset_guoh3dfeats/M003P007A031R002.npy,Half Roll Back
4773,datasets/motions/flag_subset_guoh3dfeats/M003P007A031R003.npy,Half Roll Back
4774,datasets/motions/flag_subset_guoh3dfeats/M003P007A032R001.npy,Kneeling Right-side Torso Twist
4775,datasets/motions/flag_subset_guoh3dfeats/M003P007A032R002.npy,Kneeling Right-side Torso Twist
4776,datasets/motions/flag_subset_guoh3dfeats/M003P007A032R003.npy,Kneeling Right-side Torso Twist
4777,datasets/motions/flag_subset_guoh3dfeats/M003P007A033R001.npy,Left-side Knee Raise And Abdominal Muscles Contract
4778,datasets/motions/flag_subset_guoh3dfeats/M003P007A033R002.npy,Left-side Knee Raise And Abdominal Muscles Contract
4779,datasets/motions/flag_subset_guoh3dfeats/M003P007A033R003.npy,Left-side Knee Raise And Abdominal Muscles Contract
4780,datasets/motions/flag_subset_guoh3dfeats/M003P007A034R001.npy,Kneeling Right Leg Backward Stretch
4781,datasets/motions/flag_subset_guoh3dfeats/M003P007A034R002.npy,Kneeling Right Leg Backward Stretch
4782,datasets/motions/flag_subset_guoh3dfeats/M003P007A034R003.npy,Kneeling Right Leg Backward Stretch
4783,datasets/motions/flag_subset_guoh3dfeats/M003P007A035R001.npy,Kneeling Right Arm Raise
4784,datasets/motions/flag_subset_guoh3dfeats/M003P007A035R002.npy,Kneeling Right Arm Raise
4785,datasets/motions/flag_subset_guoh3dfeats/M003P007A035R003.npy,Kneeling Right Arm Raise
4786,datasets/motions/flag_subset_guoh3dfeats/M003P007A036R001.npy,Shoulder Bridge
4787,datasets/motions/flag_subset_guoh3dfeats/M003P007A036R002.npy,Shoulder Bridge
4788,datasets/motions/flag_subset_guoh3dfeats/M003P007A036R003.npy,Shoulder Bridge
4789,datasets/motions/flag_subset_guoh3dfeats/M003P007A037R001.npy,Prone Press-ups
4790,datasets/motions/flag_subset_guoh3dfeats/M003P007A037R002.npy,Prone Press-ups
4791,datasets/motions/flag_subset_guoh3dfeats/M003P007A037R003.npy,Prone Press-ups
4792,datasets/motions/flag_subset_guoh3dfeats/M003P007A038R001.npy,Bent-over Torso Rotation
4793,datasets/motions/flag_subset_guoh3dfeats/M003P007A038R002.npy,Bent-over Torso Rotation
4794,datasets/motions/flag_subset_guoh3dfeats/M003P007A038R003.npy,Bent-over Torso Rotation
4795,datasets/motions/flag_subset_guoh3dfeats/M003P007A039R001.npy,Lying Arm Pull
4796,datasets/motions/flag_subset_guoh3dfeats/M003P007A039R002.npy,Lying Arm Pull
4797,datasets/motions/flag_subset_guoh3dfeats/M003P007A039R003.npy,Lying Arm Pull
4798,datasets/motions/flag_subset_guoh3dfeats/M003P007A040R001.npy,Prone Press Up With Torso Rotation
4799,datasets/motions/flag_subset_guoh3dfeats/M003P007A040R002.npy,Prone Press Up With Torso Rotation
4800,datasets/motions/flag_subset_guoh3dfeats/M003P007A040R003.npy,Prone Press Up With Torso Rotation
4801,datasets/motions/flag_subset_guoh3dfeats/M003P007A041R001.npy,Breaststroke Push-ups
4802,datasets/motions/flag_subset_guoh3dfeats/M003P007A041R002.npy,Breaststroke Push-ups
4803,datasets/motions/flag_subset_guoh3dfeats/M003P007A041R003.npy,Breaststroke Push-ups
4804,datasets/motions/flag_subset_guoh3dfeats/M003P007A042R001.npy,Sit-ups
